Customer ID,Recency,Frequency,Monetary,Cluster,Segment
13855.0,500,4,1310.3400000000001,0,Lost Customers
13856.0,168,11,1142.03,1,Loyal Customers
13857.0,392,6,1001.01,0,Lost Customers
13858.0,56,1,216.17000000000002,1,Loyal Customers
13859.0,325,2,515.86,0,Lost Customers
13860.0,0,5,1245.9,1,Loyal Customers
13861.0,428,2,273.26,0,Lost Customers
13862.0,17,9,2556.09,1,Loyal Customers
13863.0,247,4,1239.55,1,Loyal Customers
13864.0,386,1,662.4000000000001,0,Lost Customers
13865.0,57,4,501.56,1,Loyal Customers
13866.0,73,1,145.67,1,Loyal Customers
13867.0,30,3,1015.29,1,Loyal Customers
13868.0,6,2,3192.54,1,Loyal Customers
13869.0,122,10,8111.57,1,Loyal Customers
13870.0,1,15,5712.08,1,Loyal Customers
13871.0,22,17,7885.85,1,Loyal Customers
13872.0,526,3,919.57,0,Lost Customers
13873.0,119,8,1038.92,1,Loyal Customers
13874.0,357,7,2049.15,0,Lost Customers
13875.0,53,14,4814.37,1,Loyal Customers
13876.0,63,1,122.7,1,Loyal Customers
13877.0,85,3,449.68,1,Loyal Customers
13878.0,54,4,2473.06,1,Loyal Customers
13879.0,645,1,395.5,0,Lost Customers
13880.0,20,17,4391.66,1,Loyal Customers
13881.0,3,43,45179.1,1,Loyal Customers
13882.0,2,5,1191.13,1,Loyal Customers
13883.0,10,15,6560.02,1,Loyal Customers
13884.0,6,10,1888.48,1,Loyal Customers
13885.0,188,2,506.8,1,Loyal Customers
13886.0,70,1,243.56,1,Loyal Customers
13887.0,203,1,349.55,1,Loyal Customers
13888.0,119,7,2169.05,1,Loyal Customers
13889.0,92,6,1991.23,1,Loyal Customers
13890.0,0,14,2927.38,1,Loyal Customers
13891.0,377,3,863.56,0,Lost Customers
13892.0,26,6,1267.65,1,Loyal Customers
13893.0,297,1,821.1,0,Lost Customers
13894.0,23,3,564.62,1,Loyal Customers
13895.0,27,6,4008.52,1,Loyal Customers
13896.0,625,1,388.55,0,Lost Customers
13897.0,49,3,1160.72,1,Loyal Customers
13898.0,325,2,686.4,0,Lost Customers
13899.0,15,2,388.52,1,Loyal Customers
13900.0,182,6,1610.5900000000001,1,Loyal Customers
13901.0,71,15,5676.34,1,Loyal Customers
13902.0,631,5,34095.26,0,Lost Customers
13903.0,399,1,165.45000000000002,0,Lost Customers
13904.0,36,2,332.64,1,Loyal Customers
13905.0,732,1,312.65,0,Lost Customers
13906.0,408,1,42.0,0,Lost Customers
13907.0,691,1,136.8,0,Lost Customers
13908.0,79,4,2369.55,1,Loyal Customers
13909.0,422,2,286.6,0,Lost Customers
13911.0,56,20,4234.99,1,Loyal Customers
13912.0,423,1,124.95,0,Lost Customers
13913.0,506,1,42.22,0,Lost Customers
13914.0,11,2,626.45,1,Loyal Customers
13915.0,393,1,70.80000000000001,0,Lost Customers
13916.0,463,4,1275.81,0,Lost Customers
13917.0,49,2,272.04,1,Loyal Customers
13918.0,49,2,1212.8400000000001,1,Loyal Customers
13919.0,58,4,1360.68,1,Loyal Customers
13920.0,431,4,1774.68,0,Lost Customers
13921.0,401,4,730.7,0,Lost Customers
13922.0,351,3,865.2,0,Lost Customers
13923.0,53,1,351.13,1,Loyal Customers
13924.0,1,6,1838.8500000000001,1,Loyal Customers
13925.0,92,4,678.25,1,Loyal Customers
13926.0,22,1,223.85000000000002,1,Loyal Customers
13927.0,74,2,708.26,1,Loyal Customers
13928.0,10,4,464.57,1,Loyal Customers
13929.0,168,11,3494.1,1,Loyal Customers
13930.0,57,2,337.34,1,Loyal Customers
13931.0,95,11,5257.38,1,Loyal Customers
13932.0,294,1,307.4,0,Lost Customers
13933.0,108,2,608.79,1,Loyal Customers
13934.0,263,1,922.1,0,Lost Customers
13935.0,596,3,6116.92,0,Lost Customers
13936.0,179,3,939.6600000000001,1,Loyal Customers
13937.0,168,2,880.13,1,Loyal Customers
13938.0,34,1,71.66,1,Loyal Customers
13939.0,22,7,1560.96,1,Loyal Customers
13940.0,16,4,839.14,1,Loyal Customers
13941.0,21,15,11122.300000000001,1,Loyal Customers
13942.0,534,1,320.0,0,Lost Customers
13943.0,577,1,246.54000000000002,0,Lost Customers
13944.0,652,1,200.43,0,Lost Customers
13945.0,394,2,854.1500000000001,0,Lost Customers
13946.0,78,6,1876.23,1,Loyal Customers
13947.0,64,1,90.60000000000001,1,Loyal Customers
13948.0,360,4,548.76,0,Lost Customers
13949.0,2,6,2427.32,1,Loyal Customers
13950.0,10,4,745.0600000000001,1,Loyal Customers
13951.0,175,3,674.45,1,Loyal Customers
13952.0,217,14,12823.521,1,Loyal Customers
13953.0,6,12,6640.68,1,Loyal Customers
13954.0,1,2,439.92,1,Loyal Customers
13955.0,153,3,545.17,1,Loyal Customers
13956.0,4,5,1026.42,1,Loyal Customers
13957.0,417,3,458.25,0,Lost Customers
13958.0,379,8,4709.2300000000005,0,Lost Customers
13959.0,78,6,1076.18,1,Loyal Customers
13960.0,20,2,230.22,1,Loyal Customers
13961.0,391,1,538.4,0,Lost Customers
13962.0,21,3,362.8,1,Loyal Customers
13963.0,307,17,3011.87,0,Lost Customers
13964.0,386,2,438.9,0,Lost Customers
13965.0,476,3,996.61,0,Lost Customers
13966.0,434,1,390.86,0,Lost Customers
13967.0,145,2,166.3,1,Loyal Customers
13968.0,422,1,123.66,0,Lost Customers
13969.0,6,35,13365.87,1,Loyal Customers
13970.0,385,2,846.55,0,Lost Customers
13971.0,18,14,4667.57,1,Loyal Customers
13972.0,70,2,190.25,1,Loyal Customers
13973.0,286,1,264.7,0,Lost Customers
13974.0,48,2,677.72,1,Loyal Customers
13975.0,30,12,5358.84,1,Loyal Customers
13976.0,206,4,1192.3600000000001,1,Loyal Customers
13977.0,410,1,519.8100000000001,0,Lost Customers
13978.0,14,2,196.79,1,Loyal Customers
13979.0,72,7,3416.23,1,Loyal Customers
13980.0,59,5,799.92,1,Loyal Customers
13981.0,415,1,331.14,0,Lost Customers
13982.0,38,9,4445.59,1,Loyal Customers
13983.0,29,21,7108.45,1,Loyal Customers
13984.0,26,12,2048.6,1,Loyal Customers
13985.0,3,22,10020.86,1,Loyal Customers
13986.0,16,1,320.46,1,Loyal Customers
13987.0,379,2,682.54,0,Lost Customers
13988.0,19,8,4757.8,1,Loyal Customers
13989.0,65,5,2026.06,1,Loyal Customers
13990.0,212,1,311.3,1,Loyal Customers
13991.0,11,6,855.97,1,Loyal Customers
13992.0,29,3,219.5,1,Loyal Customers
13993.0,42,19,6775.71,1,Loyal Customers
13994.0,3,6,2313.14,1,Loyal Customers
13995.0,14,14,3902.01,1,Loyal Customers
13996.0,385,2,895.76,0,Lost Customers
13997.0,518,3,382.31,0,Lost Customers
13998.0,446,3,566.7,0,Lost Customers
13999.0,9,29,9502.26,1,Loyal Customers
14000.0,210,5,2046.34,1,Loyal Customers
14001.0,45,9,4530.09,1,Loyal Customers
14002.0,133,2,529.73,1,Loyal Customers
14003.0,732,1,209.41,0,Lost Customers
14004.0,42,11,6258.45,1,Loyal Customers
14005.0,9,5,2874.72,1,Loyal Customers
14006.0,115,7,2196.67,1,Loyal Customers
14007.0,512,1,79.48,0,Lost Customers
14008.0,431,1,509.04,0,Lost Customers
14009.0,197,3,1099.91,1,Loyal Customers
14010.0,564,2,445.15,0,Lost Customers
14011.0,479,2,457.82,0,Lost Customers
14012.0,277,1,328.8,0,Lost Customers
14013.0,109,5,1084.57,1,Loyal Customers
14014.0,76,3,1948.21,1,Loyal Customers
14015.0,52,1,917.34,1,Loyal Customers
14016.0,161,11,11403.41,1,Loyal Customers
14017.0,570,1,229.75,0,Lost Customers
14018.0,644,1,367.15,0,Lost Customers
14019.0,46,3,1421.6100000000001,1,Loyal Customers
14020.0,16,4,1249.01,1,Loyal Customers
14021.0,154,7,1716.58,1,Loyal Customers
14022.0,224,2,792.15,1,Loyal Customers
14023.0,6,2,584.07,1,Loyal Customers
14024.0,121,3,645.74,1,Loyal Customers
14025.0,464,8,4057.9,0,Lost Customers
14026.0,470,2,713.11,0,Lost Customers
14027.0,60,1,104.82,1,Loyal Customers
14028.0,549,3,10396.5,0,Lost Customers
14029.0,62,2,467.66,1,Loyal Customers
14030.0,17,20,8262.29,1,Loyal Customers
14031.0,6,44,40999.17,1,Loyal Customers
14032.0,1,16,4850.27,1,Loyal Customers
14033.0,554,1,109.44,0,Lost Customers
14034.0,21,3,651.8199999999999,1,Loyal Customers
14035.0,28,9,2856.72,1,Loyal Customers
14036.0,284,1,626.65,0,Lost Customers
14037.0,175,6,836.95,1,Loyal Customers
14038.0,77,5,3069.88,1,Loyal Customers
14039.0,32,2,267.28000000000003,1,Loyal Customers
14040.0,40,35,12645.57,1,Loyal Customers
14041.0,265,1,141.41,0,Lost Customers
14042.0,724,1,431.98,0,Lost Customers
14043.0,490,2,304.25,0,Lost Customers
14044.0,26,10,3123.1,1,Loyal Customers
14045.0,108,16,11313.03,1,Loyal Customers
14046.0,283,1,154.99,0,Lost Customers
14047.0,8,14,4255.03,1,Loyal Customers
14048.0,304,3,748.69,0,Lost Customers
14049.0,16,13,13239.03,1,Loyal Customers
14050.0,31,2,746.36,1,Loyal Customers
14051.0,0,37,22434.0,1,Loyal Customers
14052.0,19,2,480.81,1,Loyal Customers
14053.0,123,4,572.3,1,Loyal Customers
14054.0,64,1,92.46000000000001,1,Loyal Customers
14055.0,105,3,1520.96,1,Loyal Customers
14056.0,0,23,8214.65,1,Loyal Customers
14057.0,23,22,8408.84,1,Loyal Customers
14058.0,462,2,469.19,0,Lost Customers
14059.0,266,1,183.6,0,Lost Customers
14060.0,4,30,9519.08,1,Loyal Customers
14061.0,506,3,917.4300000000001,0,Lost Customers
14062.0,9,24,25604.2,1,Loyal Customers
14063.0,437,9,22710.2,0,Lost Customers
14064.0,28,15,3332.42,1,Loyal Customers
14065.0,388,3,891.02,0,Lost Customers
14066.0,266,1,152.55,0,Lost Customers
14067.0,63,2,374.7,1,Loyal Customers
14068.0,319,4,1528.3700000000001,0,Lost Customers
14069.0,514,2,230.06,0,Lost Customers
14070.0,684,1,326.55,0,Lost Customers
14071.0,3,8,1438.82,1,Loyal Customers
14072.0,666,1,390.85,0,Lost Customers
14073.0,31,1,151.04,1,Loyal Customers
14074.0,622,1,219.4,0,Lost Customers
14075.0,4,6,1734.87,1,Loyal Customers
14076.0,128,1,122.47,1,Loyal Customers
14077.0,40,6,615.08,1,Loyal Customers
14078.0,101,9,1692.6299999999999,1,Loyal Customers
14079.0,124,2,618.73,1,Loyal Customers
14080.0,32,5,1115.68,1,Loyal Customers
14081.0,301,10,5370.1,0,Lost Customers
14082.0,364,2,413.36,0,Lost Customers
14083.0,3,11,1407.26,1,Loyal Customers
14084.0,511,1,150.5,0,Lost Customers
14085.0,1,33,10104.97,1,Loyal Customers
14086.0,462,1,39.95,0,Lost Customers
14087.0,2,3,846.22,1,Loyal Customers
14088.0,9,16,64036.8,1,Loyal Customers
14089.0,56,1,161.0,1,Loyal Customers
14090.0,324,1,76.32000000000001,0,Lost Customers
14091.0,653,2,9530.08,0,Lost Customers
14092.0,7,24,7229.45,1,Loyal Customers
14093.0,11,1,442.85,1,Loyal Customers
14094.0,439,1,335.22,0,Lost Customers
14095.0,722,1,2.95,0,Lost Customers
14096.0,3,17,65164.79,1,Loyal Customers
14097.0,480,2,422.86,0,Lost Customers
14098.0,36,1,147.35,1,Loyal Customers
14099.0,15,20,5765.71,1,Loyal Customers
14100.0,137,1,194.9,1,Loyal Customers
14101.0,73,13,9961.93,1,Loyal Customers
14102.0,4,5,1360.28,1,Loyal Customers
14104.0,154,5,771.58,1,Loyal Customers
14105.0,238,5,5988.83,1,Loyal Customers
14106.0,736,1,214.8,0,Lost Customers
14107.0,51,11,4877.3,1,Loyal Customers
14108.0,30,4,1044.96,1,Loyal Customers
14109.0,72,1,144.2,1,Loyal Customers
14110.0,3,33,12987.95,1,Loyal Customers
14111.0,13,4,692.85,1,Loyal Customers
14112.0,22,13,5834.59,1,Loyal Customers
14113.0,3,16,7092.610000000001,1,Loyal Customers
14114.0,273,7,1364.09,0,Lost Customers
14115.0,501,2,622.67,0,Lost Customers
14116.0,19,5,1382.74,1,Loyal Customers
14117.0,143,1,90.0,1,Loyal Customers
14118.0,428,1,458.45,0,Lost Customers
14119.0,375,2,183.37,0,Lost Customers
14121.0,3,4,2780.15,1,Loyal Customers
14122.0,405,3,362.42,0,Lost Customers
14123.0,732,1,436.18,0,Lost Customers
14124.0,83,1,419.58,1,Loyal Customers
14125.0,10,3,2740.43,1,Loyal Customers
14126.0,7,4,1172.46,1,Loyal Customers
14127.0,122,6,1900.0800000000002,1,Loyal Customers
14128.0,60,3,924.21,1,Loyal Customers
14129.0,1,9,2591.34,1,Loyal Customers
14130.0,318,4,1882.67,0,Lost Customers
14131.0,648,1,187.87,0,Lost Customers
14132.0,1,11,3586.03,1,Loyal Customers
14133.0,129,4,911.14,1,Loyal Customers
14134.0,382,15,11123.35,0,Lost Customers
14135.0,1,24,9643.92,1,Loyal Customers
14136.0,400,5,1570.81,0,Lost Customers
14137.0,695,1,332.7,0,Lost Customers
14138.0,1,2,982.38,1,Loyal Customers
14139.0,45,4,1086.8,1,Loyal Customers
14140.0,3,2,935.05,1,Loyal Customers
14141.0,2,4,915.13,1,Loyal Customers
14142.0,372,2,983.15,0,Lost Customers
14143.0,133,1,115.8,1,Loyal Customers
14144.0,485,1,30.6,0,Lost Customers
14145.0,46,7,7600.05,1,Loyal Customers
14146.0,8,12,9450.3,1,Loyal Customers
14147.0,77,9,2590.2,1,Loyal Customers
14148.0,233,2,466.29,1,Loyal Customers
14149.0,220,1,446.62,1,Loyal Customers
14150.0,35,2,658.64,1,Loyal Customers
14151.0,672,2,679.45,0,Lost Customers
14152.0,74,7,1997.3400000000001,1,Loyal Customers
14153.0,482,1,233.39999999999998,0,Lost Customers
14154.0,238,8,6460.7,1,Loyal Customers
14155.0,265,1,118.75,0,Lost Customers
14156.0,9,156,313946.37,3,VIP Customers
14157.0,19,5,1002.7800000000001,1,Loyal Customers
14158.0,39,1,507.65999999999997,1,Loyal Customers
14159.0,19,20,7938.01,1,Loyal Customers
14160.0,609,7,8421.47,0,Lost Customers
14161.0,215,7,3318.88,1,Loyal Customers
14162.0,173,2,289.36,1,Loyal Customers
14163.0,86,5,2594.62,1,Loyal Customers
14164.0,70,2,1631.77,1,Loyal Customers
14165.0,275,1,122.53999999999999,0,Lost Customers
14166.0,504,2,256.85,0,Lost Customers
14167.0,38,8,1296.49,1,Loyal Customers
14168.0,420,2,370.45,0,Lost Customers
14169.0,430,2,624.4300000000001,0,Lost Customers
14170.0,374,3,597.33,0,Lost Customers
14171.0,97,2,498.79,1,Loyal Customers
14172.0,604,3,402.72,0,Lost Customers
14173.0,10,6,586.0,1,Loyal Customers
14174.0,32,1,134.46,1,Loyal Customers
14175.0,59,8,7678.88,1,Loyal Customers
14176.0,296,5,916.01,0,Lost Customers
14177.0,85,13,2229.34,1,Loyal Customers
14178.0,8,7,1620.93,1,Loyal Customers
14179.0,40,2,719.78,1,Loyal Customers
14180.0,10,33,6319.25,1,Loyal Customers
14181.0,410,2,310.55,0,Lost Customers
14182.0,443,4,678.77,0,Lost Customers
14183.0,410,2,286.29,0,Lost Customers
14184.0,66,1,452.89,1,Loyal Customers
14185.0,330,1,197.65,0,Lost Customers
14186.0,426,5,1550.63,0,Lost Customers
14187.0,473,1,123.5,0,Lost Customers
14188.0,30,6,2054.36,1,Loyal Customers
14189.0,1,16,5814.39,1,Loyal Customers
14190.0,665,1,79.9,0,Lost Customers
14191.0,1,15,4817.66,1,Loyal Customers
14192.0,387,1,293.74,0,Lost Customers
14193.0,67,3,1210.19,1,Loyal Customers
14194.0,4,36,18670.59,1,Loyal Customers
14195.0,201,6,2615.6,1,Loyal Customers
14196.0,106,1,335.52,1,Loyal Customers
14197.0,410,1,390.05,0,Lost Customers
14198.0,17,9,1569.73,1,Loyal Customers
14199.0,217,4,1091.7,1,Loyal Customers
14200.0,616,1,379.2,0,Lost Customers
14201.0,59,10,1193.54,1,Loyal Customers
14202.0,380,3,847.76,0,Lost Customers
14203.0,396,1,339.34,0,Lost Customers
14204.0,1,4,1062.96,1,Loyal Customers
14205.0,16,9,2414.2,1,Loyal Customers
14206.0,238,3,1185.01,1,Loyal Customers
14207.0,687,1,157.8,0,Lost Customers
14208.0,94,2,567.05,1,Loyal Customers
14209.0,10,15,4993.27,1,Loyal Customers
14210.0,105,16,5861.52,1,Loyal Customers
14211.0,52,18,4402.29,1,Loyal Customers
14212.0,89,2,2190.14,1,Loyal Customers
14213.0,404,1,1192.2,0,Lost Customers
14214.0,30,5,1004.38,1,Loyal Customers
14215.0,11,9,3416.33,1,Loyal Customers
14216.0,2,5,2150.04,1,Loyal Customers
14217.0,1,23,3416.89,1,Loyal Customers
14218.0,42,1,169.48000000000002,1,Loyal Customers
14219.0,3,3,633.83,1,Loyal Customers
14220.0,246,4,1515.0,1,Loyal Customers
14221.0,41,17,6517.49,1,Loyal Customers
14222.0,176,1,683.17,1,Loyal Customers
14223.0,91,3,991.13,1,Loyal Customers
14224.0,109,9,1897.9,1,Loyal Customers
14225.0,434,4,2037.02,0,Lost Customers
14226.0,28,6,3002.53,1,Loyal Customers
14227.0,25,15,6368.71,1,Loyal Customers
14228.0,437,3,745.5,0,Lost Customers
14229.0,51,7,2594.04,1,Loyal Customers
14230.0,435,3,979.8000000000001,0,Lost Customers
14231.0,183,4,1235.6200000000001,1,Loyal Customers
14232.0,42,5,2048.07,1,Loyal Customers
14233.0,48,7,2904.27,1,Loyal Customers
14234.0,21,4,775.46,1,Loyal Customers
14235.0,74,9,4717.99,1,Loyal Customers
14236.0,80,5,1744.64,1,Loyal Customers
14237.0,372,2,632.14,0,Lost Customers
14238.0,325,3,434.23,0,Lost Customers
14239.0,42,21,4263.17,1,Loyal Customers
14240.0,29,3,1247.49,1,Loyal Customers
14241.0,183,2,333.7,1,Loyal Customers
14242.0,234,2,280.55,1,Loyal Customers
14243.0,8,17,7431.05,1,Loyal Customers
14244.0,660,1,366.41999999999996,0,Lost Customers
14245.0,219,2,1693.45,1,Loyal Customers
14246.0,110,3,1474.06,1,Loyal Customers
14247.0,277,5,772.66,0,Lost Customers
14248.0,317,3,1032.95,0,Lost Customers
14249.0,410,12,5625.461,0,Lost Customers
14250.0,6,3,1904.05,1,Loyal Customers
14251.0,1,5,2879.7000000000003,1,Loyal Customers
14252.0,380,1,350.99,0,Lost Customers
14253.0,492,2,363.40000000000003,0,Lost Customers
14254.0,432,1,601.03,0,Lost Customers
14255.0,545,1,1000.63,0,Lost Customers
14256.0,259,5,2473.9900000000002,1,Loyal Customers
14257.0,63,9,5954.45,1,Loyal Customers
14258.0,8,25,32051.34,1,Loyal Customers
14259.0,141,1,120.0,1,Loyal Customers
14260.0,470,3,824.28,0,Lost Customers
14261.0,50,2,1163.45,1,Loyal Customers
14262.0,7,8,2618.23,1,Loyal Customers
14263.0,422,1,322.93,0,Lost Customers
14264.0,154,6,1517.3600000000001,1,Loyal Customers
14265.0,108,4,1373.35,1,Loyal Customers
14266.0,427,1,40.56,0,Lost Customers
14267.0,162,3,1516.24,1,Loyal Customers
14268.0,470,1,354.85,0,Lost Customers
14269.0,438,1,295.73,0,Lost Customers
14270.0,331,1,492.65000000000003,0,Lost Customers
14271.0,225,2,219.13,1,Loyal Customers
14272.0,73,4,920.81,1,Loyal Customers
14273.0,50,4,559.97,1,Loyal Customers
14274.0,685,1,256.6,0,Lost Customers
14275.0,395,6,1189.3799999999999,0,Lost Customers
14276.0,98,7,2102.68,1,Loyal Customers
14277.0,14,9,17225.81,1,Loyal Customers
14278.0,409,1,205.83,0,Lost Customers
14279.0,520,2,191.86,0,Lost Customers
14280.0,196,1,134.04,1,Loyal Customers
14281.0,407,1,245.15,0,Lost Customers
14282.0,2,25,7849.66,1,Loyal Customers
14283.0,462,4,628.44,0,Lost Customers
14284.0,30,3,1299.65,1,Loyal Customers
14285.0,20,8,3284.42,1,Loyal Customers
14286.0,23,7,8479.76,1,Loyal Customers
14287.0,7,3,176.63,1,Loyal Customers
14288.0,212,1,426.6,1,Loyal Customers
14289.0,8,6,911.26,1,Loyal Customers
14290.0,10,8,4516.56,1,Loyal Customers
14291.0,1,23,7904.1,1,Loyal Customers
14292.0,7,16,9226.25,1,Loyal Customers
14293.0,2,9,3267.9300000000003,1,Loyal Customers
14294.0,406,1,375.34000000000003,0,Lost Customers
14295.0,39,5,2362.91,1,Loyal Customers
14296.0,420,2,456.4,0,Lost Customers
14297.0,17,4,1305.33,1,Loyal Customers
14298.0,7,82,91194.49,2,Champions
14299.0,7,27,14499.49,1,Loyal Customers
14300.0,18,1,43.2,1,Loyal Customers
14301.0,116,4,1992.18,1,Loyal Customers
14302.0,430,3,742.9000000000001,0,Lost Customers
14303.0,406,2,277.94,0,Lost Customers
14304.0,222,3,1725.01,1,Loyal Customers
14305.0,70,3,1858.96,1,Loyal Customers
14306.0,50,6,3151.4,1,Loyal Customers
14307.0,88,10,5071.03,1,Loyal Customers
14308.0,548,2,1147.02,0,Lost Customers
14309.0,7,11,3780.81,1,Loyal Customers
14310.0,432,1,492.1,0,Lost Customers
14311.0,242,2,516.45,1,Loyal Customers
14312.0,46,11,3090.29,1,Loyal Customers
14314.0,106,2,229.79999999999998,1,Loyal Customers
14315.0,44,8,3197.82,1,Loyal Customers
14316.0,421,5,1370.34,0,Lost Customers
14317.0,64,1,508.58,1,Loyal Customers
14318.0,459,1,158.02,0,Lost Customers
14319.0,423,1,494.85,0,Lost Customers
14320.0,206,5,1346.75,1,Loyal Customers
14321.0,10,7,2218.06,1,Loyal Customers
14322.0,428,4,474.1,0,Lost Customers
14323.0,114,2,605.0600000000001,1,Loyal Customers
14324.0,409,2,701.61,0,Lost Customers
14325.0,569,1,245.48000000000002,0,Lost Customers
14326.0,241,3,940.98,1,Loyal Customers
14327.0,162,6,1894.93,1,Loyal Customers
14328.0,437,1,445.05,0,Lost Customers
14329.0,16,15,9927.22,1,Loyal Customers
14330.0,623,1,200.63,0,Lost Customers
14331.0,123,2,462.66,1,Loyal Customers
14332.0,22,5,1943.51,1,Loyal Customers
14333.0,67,1,415.2,1,Loyal Customers
14334.0,16,12,4318.4800000000005,1,Loyal Customers
14335.0,15,2,468.26,1,Loyal Customers
14336.0,16,4,1614.91,1,Loyal Customers
14338.0,160,3,928.1,1,Loyal Customers
14339.0,242,2,620.27,1,Loyal Customers
14340.0,218,1,134.7,1,Loyal Customers
14341.0,44,18,4467.32,1,Loyal Customers
14342.0,20,6,918.44,1,Loyal Customers
14343.0,420,4,1088.91,0,Lost Customers
14344.0,126,20,3333.7000000000003,1,Loyal Customers
14345.0,38,1,108.98,1,Loyal Customers
14346.0,120,5,2315.75,1,Loyal Customers
14347.0,736,1,82.60000000000001,0,Lost Customers
14348.0,259,1,409.57,0,Lost Customers
14349.0,9,1,133.5,1,Loyal Customers
14350.0,273,3,972.03,0,Lost Customers
14351.0,164,1,51.0,1,Loyal Customers
14352.0,156,4,1078.96,1,Loyal Customers
14353.0,214,3,376.5,1,Loyal Customers
14354.0,5,2,163.62,1,Loyal Customers
14355.0,365,3,1014.45,0,Lost Customers
14356.0,79,2,701.23,1,Loyal Customers
14357.0,42,1,225.77,1,Loyal Customers
14358.0,388,2,400.06,0,Lost Customers
14359.0,18,3,912.1800000000001,1,Loyal Customers
14360.0,31,4,2128.23,1,Loyal Customers
14361.0,578,1,214.71,0,Lost Customers
14362.0,21,1,161.2,1,Loyal Customers
14363.0,401,2,227.47000000000003,0,Lost Customers
14364.0,108,8,3717.35,1,Loyal Customers
14365.0,394,2,634.68,0,Lost Customers
14366.0,524,1,136.0,0,Lost Customers
14367.0,7,16,9261.52,1,Loyal Customers
14368.0,319,1,155.0,0,Lost Customers
14369.0,641,2,469.13,0,Lost Customers
14370.0,450,6,1175.78,0,Lost Customers
14371.0,294,1,100.5,0,Lost Customers
14372.0,442,2,860.08,0,Lost Customers
14373.0,357,1,76.55,0,Lost Customers
14374.0,540,1,108.0,0,Lost Customers
14375.0,184,3,1132.99,1,Loyal Customers
14376.0,682,1,215.46,0,Lost Customers
14377.0,190,2,617.05,1,Loyal Customers
14378.0,621,1,131.25,0,Lost Customers
14379.0,43,4,1268.91,1,Loyal Customers
14380.0,681,1,48.96,0,Lost Customers
14381.0,51,2,631.34,1,Loyal Customers
14382.0,25,2,1246.8,1,Loyal Customers
14383.0,37,3,1247.69,1,Loyal Customers
14384.0,500,1,58.5,0,Lost Customers
14385.0,8,3,202.10999999999999,1,Loyal Customers
14386.0,296,1,142.4,0,Lost Customers
14387.0,32,3,1770.56,1,Loyal Customers
14388.0,9,16,6701.0,1,Loyal Customers
14389.0,64,5,1898.01,1,Loyal Customers
14390.0,9,13,6399.83,1,Loyal Customers
14391.0,576,1,135.6,0,Lost Customers
14392.0,431,1,266.4,0,Lost Customers
14393.0,217,1,67.95,1,Loyal Customers
14394.0,564,1,93.8,0,Lost Customers
14395.0,1,20,8208.01,1,Loyal Customers
14396.0,64,7,2121.93,1,Loyal Customers
14397.0,2,19,2612.96,1,Loyal Customers
14398.0,400,2,707.79,0,Lost Customers
14399.0,393,8,2113.16,0,Lost Customers
14400.0,148,3,1732.47,1,Loyal Customers
14401.0,3,22,6795.9,1,Loyal Customers
14402.0,651,1,285.6,0,Lost Customers
14403.0,129,6,1880.51,1,Loyal Customers
14404.0,33,13,2899.11,1,Loyal Customers
14405.0,386,1,195.0,0,Lost Customers
14406.0,118,1,156.75,1,Loyal Customers
14407.0,106,6,2157.73,1,Loyal Customers
14408.0,10,11,4109.77,1,Loyal Customers
14409.0,70,9,3756.09,1,Loyal Customers
14410.0,91,11,2651.14,1,Loyal Customers
14411.0,310,1,1063.0,0,Lost Customers
14412.0,42,3,1426.19,1,Loyal Customers
14413.0,361,4,770.37,0,Lost Customers
14414.0,91,8,2399.33,1,Loyal Customers
14415.0,0,23,12091.6,1,Loyal Customers
14416.0,21,2,490.22,1,Loyal Customers
14417.0,387,1,604.2,0,Lost Customers
14418.0,3,3,1937.25,1,Loyal Customers
14419.0,10,7,1260.91,1,Loyal Customers
14420.0,98,4,1639.17,1,Loyal Customers
14421.0,56,6,2469.37,1,Loyal Customers
14422.0,0,19,10271.52,1,Loyal Customers
14423.0,217,3,916.61,1,Loyal Customers
14424.0,17,1,322.08,1,Loyal Customers
14425.0,434,3,661.39,0,Lost Customers
14426.0,23,17,11727.94,1,Loyal Customers
14427.0,49,4,1263.52,1,Loyal Customers
14428.0,6,5,1244.83,1,Loyal Customers
14429.0,403,1,516.28,0,Lost Customers
14430.0,511,3,1220.9,0,Lost Customers
14431.0,302,4,2614.2,0,Lost Customers
14432.0,9,6,2255.51,1,Loyal Customers
14433.0,465,1,289.6,0,Lost Customers
14434.0,21,6,1372.8,1,Loyal Customers
14435.0,501,1,90.42,0,Lost Customers
14436.0,98,2,271.7,1,Loyal Customers
14437.0,365,5,958.84,0,Lost Customers
14438.0,305,1,131.9,0,Lost Customers
14439.0,319,5,9443.04,0,Lost Customers
14440.0,7,13,6638.7300000000005,1,Loyal Customers
14441.0,0,11,4611.6900000000005,1,Loyal Customers
14442.0,204,7,5367.02,1,Loyal Customers
14443.0,53,5,2386.4700000000003,1,Loyal Customers
14444.0,455,1,132.04,0,Lost Customers
14445.0,455,1,221.65,0,Lost Customers
14446.0,0,5,1241.31,1,Loyal Customers
14447.0,18,6,1711.73,1,Loyal Customers
14448.0,8,2,375.35,1,Loyal Customers
14449.0,18,8,2482.8,1,Loyal Customers
14450.0,180,7,1128.44,1,Loyal Customers
14451.0,59,12,3308.77,1,Loyal Customers
14452.0,10,4,665.59,1,Loyal Customers
14453.0,189,1,119.93,1,Loyal Customers
