StockCode,Description,AnnualDemand,Revenue,DailyDemand,SafetyStock,ReorderPoint,EOQ,Risk,RevenuePct,CumRevenuePct,ABC_Class
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,866,2789.66,2.372602739726027,8.304109589041095,24.912328767123284,131.60547101089682,Normal Demand,0.0001572221452806252,0.8397042325095481,B
84909A,PINK PAISLEY QUILT ,208,2784.8,0.5698630136986301,1.9945205479452055,5.983561643835617,64.4980619863884,Normal Demand,0.00015694824106790255,0.839861180750616,B
21328,BALLOONS  WRITING SET ,1686,2780.5,4.619178082191781,16.167123287671235,48.50136986301371,183.63006289820848,Normal Demand,0.00015670589783442368,0.8400178866484505,B
22285,"DECORATION HEN ON NEST, HANGING",1868,2769.6,5.117808219178082,17.912328767123288,53.73698630136987,193.2873508535931,Normal Demand,0.00015609158591700046,0.8401739782343675,B
21796,SET OF 3 RED STRIPE BASKETS,323,2769.44,0.8849315068493151,3.0972602739726027,9.291780821917808,80.37412518964048,Normal Demand,0.0001560825684943594,0.8403300608028618,B
22674,FRENCH TOILET SIGN BLUE METAL,2288,2767.73,6.2684931506849315,21.93972602739726,65.81917808219178,213.915871313935,Normal Demand,0.00015598619478988292,0.8404860469976516,B
21682,LARGE MEDINA STAMPED METAL BOWL ,568,2766.21,1.5561643835616439,5.446575342465754,16.339726027397262,106.58330075579383,Normal Demand,0.00015590052927479272,0.8406419475269264,B
21239,PINK  SPOTTY CUP,3400,2765.2,9.315068493150685,32.602739726027394,97.80821917808218,260.76809620810593,Normal Demand,0.00015584360679437093,0.8407977911337208,B
23345, DOLLY GIRL BEAKER,2398,2759.5,6.5698630136986305,22.994520547945207,68.98356164383563,218.9977168830762,Normal Demand,0.00015552236111278264,0.8409533134948336,B
23290,SPACEBOY CHILDRENS BOWL,2367,2757.15,6.484931506849315,22.697260273972603,68.09178082191781,217.57757237362495,Normal Demand,0.00015538991771774186,0.8411087034125514,B
23354,6 GIFT TAGS 50'S CHRISTMAS ,3346,2753.42,9.167123287671233,32.084931506849315,96.25479452054795,258.68900247208035,Normal Demand,0.00015517969905242182,0.8412638831116038,B
16161U,WRAP SUKI AND FRIENDS,6726,2742.92,18.427397260273974,64.4958904109589,193.48767123287672,366.76968249843117,High Demand,0.0001545879306916013,0.8414184710422954,B
23051,RECYCLED ACAPULCO MAT BLUE,335,2741.35,0.9178082191780822,3.212328767123288,9.636986301369863,81.8535277187245,Normal Demand,0.00015449944723193576,0.8415729704895273,B
21272,SALLE DE BAIN HOOK,2208,2739.36,6.049315068493151,21.172602739726027,63.51780821917808,210.14280858501917,Normal Demand,0.0001543872930378374,0.8417273577825651,B
22828,REGENCY MIRROR WITH SHUTTERS,18,2730.0,0.049315068493150684,0.17260273972602738,0.5178082191780822,18.973665961010276,Normal Demand,0.00015385977381333451,0.8418812175563785,B
84813,SET OF 4 DIAMOND NAPKIN RINGS,379,2722.47,1.0383561643835617,3.634246575342466,10.902739726027399,87.06319543871567,Normal Demand,0.00015343539136028893,0.8420346529477387,B
21949,SET OF 6 STRAWBERRY CHOPSTICKS,2371,2717.79,6.495890410958904,22.735616438356164,68.2068493150685,217.7613372479146,Normal Demand,0.00015317163174803752,0.8421878245794867,B
22757,LARGE RED BABUSHKA NOTEBOOK ,2542,2716.23,6.964383561643835,24.375342465753423,73.12602739726027,225.47727158186032,Normal Demand,0.00015308371187728706,0.842340908291364,B
22080,RIBBON REEL POLKADOTS ,1675,2715.75,4.589041095890411,16.06164383561644,48.184931506849324,183.03005217723125,Normal Demand,0.0001530566596093638,0.8424939649509734,B
22930,BAKING MOULD HEART MILK CHOCOLATE,1132,2715.32,3.1013698630136988,10.854794520547946,32.56438356164384,150.4659429904322,Normal Demand,0.00015303242528601595,0.8426469973762594,B
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1341,2713.2200000000003,3.673972602739726,12.85890410958904,38.57671232876712,163.76812876747417,Normal Demand,0.00015291407161385185,0.8427999114478733,B
22572,ROCKING HORSE GREEN CHRISTMAS ,3304,2708.56,9.052054794520547,31.682191780821917,95.04657534246576,257.06030420895405,Normal Demand,0.00015265143917943052,0.8429525628870527,B
84510A,SET OF 4 ENGLISH ROSE COASTERS,2196,2708.04,6.016438356164383,21.05753424657534,63.17260273972602,209.57099035887578,Normal Demand,0.00015262213255584704,0.8431051850196085,B
22162,HEART GARLAND RUSTIC PADDED,937,2706.55,2.5671232876712327,8.984931506849314,26.954794520547942,136.8941196691808,Normal Demand,0.00015253815780750203,0.843257723177416,B
22949,36 DOILIES DOLLY GIRL,1944,2703.6,5.326027397260274,18.64109589041096,55.92328767123288,197.1801207018598,Normal Demand,0.00015237189907755722,0.8434100950764936,B
84968A,SET OF 16 VINTAGE ROSE CUTLERY,222,2700.8999999999996,0.6082191780821918,2.1287671232876715,6.386301369863014,66.63332499583073,Normal Demand,0.00015221973007048908,0.8435623148065641,B
22696,WICKER WREATH LARGE,1421,2696.21,3.893150684931507,13.626027397260275,40.87808219178083,168.58232410309213,Normal Demand,0.00015195540686932258,0.8437142702134334,B
21728,METAL MEDINA LANTERN ,296,2696.1,0.810958904109589,2.8383561643835615,8.515068493150684,76.94153624668537,Normal Demand,0.00015194920739125686,0.8438662194208246,B
22990,COTTON APRON PANTRY DESIGN,607,2695.29,1.663013698630137,5.82054794520548,17.46164383561644,110.18166816671456,Normal Demand,0.0001519035566891364,0.8440181229775138,B
22482,BLUE TEA TOWEL CLASSIC DESIGN,2286,2693.34,6.263013698630137,21.920547945205477,65.76164383561644,213.82235617446554,Normal Demand,0.00015179365685069832,0.8441699166343645,B
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1678,2691.14,4.597260273972603,16.090410958904112,48.27123287671233,183.19388636087177,Normal Demand,0.00015166966728938353,0.8443215863016539,B
21765,HANGING METAL BIRD BATH,347,2685.45,0.9506849315068493,3.3273972602739725,9.982191780821918,83.30666239863412,Normal Demand,0.0001513489851967103,0.8444729352868506,B
21329,DINOSAURS  WRITING SET ,1644,2683.84,4.504109589041096,15.764383561643834,47.293150684931504,181.32843130629018,Normal Demand,0.00015125824738138454,0.844624193534232,B
22436,12 COLOURED PARTY BALLOONS,4227,2683.35,11.580821917808219,40.532876712328765,121.59863013698629,290.75763102625524,Normal Demand,0.00015123063152454623,0.8447754241657566,B
21683,MEDIUM MEDINA STAMPED METAL BOWL ,935,2681.4500000000003,2.5616438356164384,8.965753424657535,26.897260273972606,136.74794331177344,Normal Demand,0.0001511235496306835,0.8449265477153872,B
22667,RECIPE BOX RETRO SPOT DESIGN,953,2676.9500000000003,2.610958904109589,9.138356164383563,27.415068493150688,138.05795884337854,Normal Demand,0.00015086993461890325,0.8450774176500061,B
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1845,2672.85,5.054794520547945,17.69178082191781,53.07534246575343,192.09372712298546,Normal Demand,0.0001506388631637257,0.8452280565131698,B
22974,CHILDRENS DOLLY GIRL MUG,1653,2672.4900000000002,4.528767123287671,15.850684931506848,47.552054794520544,181.8240908130713,Normal Demand,0.0001506185739627833,0.8453786750871326,B
22066,LOVE HEART TRINKET POT,3429,2671.0299999999997,9.394520547945206,32.88082191780822,98.64246575342466,261.87783411354235,Normal Demand,0.00015053628998118346,0.8455292113771138,B
22754,SMALL RED BABUSHKA NOTEBOOK ,3710,2668.96,10.164383561643836,35.57534246575343,106.72602739726028,272.3967694375247,Normal Demand,0.00015041962707576458,0.8456796310041895,B
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2192,2668.96,6.005479452054795,21.019178082191782,63.057534246575344,209.3800372528384,Normal Demand,0.00015041962707576458,0.8458300506312653,B
21688,SILVER PLATE CANDLE BOWL SMALL,904,2666.8,2.4767123287671233,8.668493150684931,26.005479452054793,134.46189051177288,Normal Demand,0.00015029789187011007,0.8459803485231354,B
22473,TV DINNER TRAY VINTAGE PAISLEY,749,2664.59,2.052054794520548,7.182191780821919,21.546575342465758,122.39281024635393,Normal Demand,0.00015017333871988024,0.8461305218618553,B
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3589,2663.7,9.832876712328767,34.415068493150685,103.24520547945205,267.9178978717174,Normal Demand,0.00015012317930643924,0.8462806450411617,B
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,187,2663.65,0.5123287671232877,1.7931506849315069,5.379452054794521,61.155539405682624,Normal Demand,0.0001501203613618639,0.8464307654025236,B
21360,JOY LARGE WOOD LETTERS,436,2661.2,1.1945205479452055,4.180821917808219,12.542465753424656,93.38094023943002,Normal Demand,0.00014998228207767245,0.8465807476846012,B
90057,DIAMANTE RING ASSORTED IN BOX.,1800,2660.88,4.931506849315069,17.26027397260274,51.78082191780822,189.73665961010275,Normal Demand,0.0001499642472323903,0.8467307119318336,B
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1746,2651.0,4.7835616438356166,16.742465753424657,50.227397260273975,186.86893802876924,Normal Demand,0.00014940742138430397,0.8468801193532178,B
22671,FRENCH LAUNDRY SIGN BLUE METAL,1649,2650.61,4.517808219178082,15.812328767123288,47.43698630136986,181.60396471443016,Normal Demand,0.00014938544141661635,0.8470295047946345,B
23427,STOOL HOME SWEET HOME ,228,2648.4,0.6246575342465753,2.186301369863014,6.558904109589042,67.52777206453653,Normal Demand,0.00014926088826638652,0.8471787656829008,B
21508,VINTAGE KID DOLLY CARD ,6556,2645.41,17.96164383561644,62.865753424657534,188.5972602739726,362.1049571602134,High Demand,0.0001490923751807814,0.8473278580580816,B
22576,SWALLOW WOODEN CHRISTMAS DECORATION,3121,2640.37,8.550684931506849,29.92739726027397,89.7821917808219,249.83994876720575,Normal Demand,0.00014880832636758758,0.8474766663844492,B
22145,CHRISTMAS CRAFT HEART STOCKING ,1294,2637.4,3.5452054794520547,12.408219178082192,37.224657534246575,160.87262041752163,Normal Demand,0.00014864094045981263,0.847625307324909,B
84596F,SMALL MARSHMALLOWS PINK BOWL,4193,2635.59,11.487671232876712,40.206849315068496,120.62054794520549,289.58591125950863,Normal Demand,0.0001485389308661855,0.8477738462557752,B
23211,RED ROCKING HORSE HAND PAINTED,2208,2634.0,6.049315068493151,21.172602739726027,63.51780821917808,210.14280858501917,Normal Demand,0.0001484493202286898,0.847922295576004,B
22816,CARD MOTORBIKE SANTA,6416,2630.64,17.578082191780823,61.52328767123288,184.56986301369864,358.21781083580976,High Demand,0.00014825995435322723,0.8480705555303572,B
22503,CABIN BAG VINTAGE PAISLEY,112,2626.7999999999997,0.30684931506849317,1.073972602739726,3.221917808219178,47.32863826479693,Normal Demand,0.0001480435362098414,0.848218599066567,B
79164,BLACK WINE GLASS,3660,2625.6,10.027397260273972,35.0958904109589,105.2876712328767,270.55498516937365,Normal Demand,0.00014797590554003337,0.8483665749721071,B
21693,SMALL HAMMERED SILVER CANDLEPOT ,885,2608.3500000000004,2.4246575342465753,8.486301369863014,25.458904109589042,133.04134695650072,Normal Demand,0.00014700371466154255,0.8485135786867687,B
21439,BASKET OF TOADSTOOLS,2148,2607.48,5.884931506849315,20.597260273972605,61.79178082191781,207.26794252850584,Normal Demand,0.00014695468242593168,0.8486605333691947,B
21897,POTTING SHED CANDLE CITRONELLA,863,2605.9700000000003,2.3643835616438356,8.275342465753425,24.826027397260276,131.37731919931994,Normal Demand,0.00014686958049975655,0.8488074029496945,B
22927,GREEN GIANT GARDEN THERMOMETER,450,2605.5,1.2328767123287672,4.315068493150685,12.945205479452055,94.86832980505137,Normal Demand,0.0001468430918207484,0.8489542460415153,B
23395,BELLE JARDINIERE CUSHION COVER,696,2604.48,1.906849315068493,6.673972602739726,20.02191780821918,117.983049630021,Normal Demand,0.00014678560575141154,0.8491010316472667,B
22675,FRENCH KITCHEN SIGN BLUE METAL,2149,2603.66,5.887671232876713,20.606849315068494,61.82054794520548,207.31618364228106,Normal Demand,0.00014673939146037603,0.8492477710387271,B
22803,IVORY EMBROIDERED QUILT ,70,2603.3,0.1917808219178082,0.6712328767123288,2.0136986301369864,37.416573867739416,Normal Demand,0.00014671910225943363,0.8493944901409864,B
22046,TEA PARTY  WRAPPING PAPER ,6350,2603.0,17.397260273972602,60.890410958904106,182.6712328767123,356.37059362410923,High Demand,0.0001467021945919816,0.8495411923355785,B
85049F,BABY BOOM RIBBONS ,2104,2602.64,5.764383561643836,20.175342465753424,60.52602739726027,205.13410247932936,Normal Demand,0.00014668190539103917,0.8496878742409695,B
23053,RECYCLED ACAPULCO MAT PINK,319,2598.15,0.873972602739726,3.058904109589041,9.176712328767124,79.87490219086344,Normal Demand,0.00014642885396817402,0.8498343030949377,B
85049B,LUSH GREENS RIBBONS,2102,2597.86,5.758904109589041,20.156164383561645,60.468493150684935,205.03658210182886,Normal Demand,0.00014641250988963708,0.8499807156048274,B
21980,PACK OF 12 RED RETROSPOT TISSUES ,8633,2594.0899999999997,23.65205479452055,82.78219178082192,248.34657534246577,415.5237658666469,High Demand,0.00014620003686865673,0.850126915641696,B
85132B,CHARLIE AND LOLA TABLE TINS,895,2593.25,2.452054794520548,8.582191780821917,25.746575342465754,133.79088160259653,Normal Demand,0.00014615269539979112,0.8502730683370957,B
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",387,2591.85,1.0602739726027397,3.7109589041095887,11.132876712328766,87.97726979169109,Normal Demand,0.0001460737929516817,0.8504191421300474,B
22415,WHITE TISSUE REAM,326,2591.7000000000003,0.8931506849315068,3.126027397260274,9.378082191780823,80.7465169527454,Normal Demand,0.0001460653391179557,0.8505652074691654,B
22449,SILK PURSE BABUSHKA PINK,775,2591.1800000000003,2.1232876712328768,7.431506849315069,22.294520547945204,124.49899597988733,Normal Demand,0.00014603603249437223,0.8507112435016598,B
22177,5 HOOK BLACKBOARD ORGANISER ,301,2589.5899999999997,0.8246575342465754,2.886301369863014,8.658904109589042,77.5886589650833,Normal Demand,0.0001459464218568765,0.8508571899235167,B
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2160,2588.43,5.917808219178082,20.712328767123285,62.13698630136986,207.84609690826528,Normal Demand,0.00014588104554272874,0.8510030709690594,B
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,534,2588.08,1.463013698630137,5.120547945205479,15.361643835616437,103.3440854621105,Normal Demand,0.0001458613199307014,0.85114893228899,B
47480,HANGING PHOTO CLIP ROPE LADDER,1655,2585.83,4.534246575342466,15.86986301369863,47.60958904109589,181.93405398660252,Normal Demand,0.00014573451242481128,0.8512946668014149,B
22519,CHILDS GARDEN BRUSH PINK,1334,2584.38,3.654794520547945,12.791780821917808,38.37534246575342,163.34013591276334,Normal Demand,0.00014565279203212656,0.851440319593447,B
21788,KIDS RAIN MAC BLUE,3242,2583.68,8.882191780821918,31.087671232876712,93.26301369863013,254.6369965264278,Normal Demand,0.00014561334080807184,0.8515859329342551,B
84944,SET OF 6 KASHMIR FOLKART BAUBLES,932,2580.4,2.5534246575342467,8.936986301369863,26.81095890410959,136.5283853270081,Normal Demand,0.00014542848364392983,0.8517313614178991,B
21214,SET OF 72 IVORY PAPER DOILIES,1885,2579.6499999999996,5.164383561643835,18.075342465753423,54.22602739726027,194.164878389476,Normal Demand,0.00014538621447529975,0.8518767476323744,B
23164,REGENCY CAKE SLICE,564,2579.21,1.5452054794520549,5.408219178082192,16.224657534246578,106.20734437881403,Normal Demand,0.00014536141656303682,0.8520221090489375,B
22905,CALENDAR IN SEASON DESIGN,947,2577.0400000000004,2.5945205479452054,9.080821917808219,27.242465753424657,137.62267255071018,Normal Demand,0.00014523911776846728,0.8521673481667059,B
21096,SET/6 FRUIT SALAD  PAPER PLATES,15781,2576.59,43.23561643835617,151.3246575342466,453.97397260273976,561.8006763968872,High Demand,0.00014521375626728924,0.8523125619229732,B
21742,LARGE ROUND WICKER PLATTER ,433,2576.35,1.1863013698630136,4.152054794520548,12.456164383561642,93.05912099305473,Normal Demand,0.0001452002301333276,0.8524577621531065,B
21589,SWALLOW GIANT TUBE MATCHES,1115,2573.25,3.0547945205479454,10.69178082191781,32.07534246575343,149.33184523068078,Normal Demand,0.0001450255175696568,0.8526027876706762,B
23534,STOP FOR TEA WALL ART,518,2572.7,1.4191780821917808,4.967123287671233,14.901369863013699,101.78408519999579,Normal Demand,0.0001449945201793281,0.8527477821908556,B
22208,WOOD STAMP SET THANK YOU,2111,2568.8,5.7835616438356166,20.242465753424657,60.727397260273975,205.47505931377657,Normal Demand,0.0001447747205024519,0.852892556911358,B
22914,BLUE COAT RACK PARIS FASHION,557,2567.79,1.526027397260274,5.341095890410959,16.02328767123288,105.54619841567009,Normal Demand,0.00014471779802203012,0.8530372747093801,B
23212,HEART WREATH DECORATION WITH BELL,2167,2567.63,5.936986301369863,20.779452054794522,62.33835616438357,208.18261214616365,Normal Demand,0.00014470878059938907,0.8531819834899794,B
23100,SILVER BELLS TABLE DECORATION,2093,2565.85,5.734246575342466,20.06986301369863,60.20958904109589,204.5971651807522,Normal Demand,0.0001446084617725071,0.853326591951752,B
20985,HEART CALCULATOR,2154,2560.28,5.901369863013699,20.654794520547945,61.964383561643835,207.55722102591372,Normal Demand,0.0001442945427468147,0.8534708864944988,B
21499,BLUE SPOTS  WRAP,6350,2555.0,17.397260273972602,60.890410958904106,182.6712328767123,356.37059362410923,High Demand,0.00014399696779965923,0.8536148834622984,B
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1229,2553.55,3.367123287671233,11.784931506849315,35.35479452054794,156.7801007781281,Normal Demand,0.0001439152474069745,0.8537587987097054,B
22518,CHILDS GARDEN BRUSH BLUE,1320,2548.98,3.6164383561643834,12.657534246575342,37.97260273972603,162.48076809271922,Normal Demand,0.0001436576872727888,0.8539024563969781,B
37340,MULTICOLOUR SPRING FLOWER MUG,13093,2547.81,35.87123287671233,125.54931506849314,376.64794520547946,511.7225810925291,High Demand,0.00014359174736972594,0.8540460481443479,B
21240,BLUE  SPOTTY CUP,3128,2546.48,8.56986301369863,29.994520547945204,89.98356164383561,250.11997121381572,Normal Demand,0.000143516790044022,0.8541895649343919,B
23266,SET OF 3 WOODEN STOCKING DECORATION,1975,2543.39,5.410958904109589,18.93835616438356,56.815068493150676,198.7460691435179,Normal Demand,0.00014334264106926625,0.8543329075754612,B
22152,PLACE SETTING WHITE STAR,6239,2539.31,17.09315068493151,59.826027397260276,179.47808219178083,353.2421265930778,High Demand,0.00014311269679191885,0.8544760202722531,B
22349,"DOG BOWL , CHASING BALL DESIGN",695,2537.13,1.904109589041096,6.664383561643836,19.993150684931507,117.89826122551597,Normal Demand,0.00014298983440843422,0.8546190101066615,B
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,781,2535.89,2.1397260273972605,7.4890410958904114,22.467123287671235,124.97999839974395,Normal Demand,0.00014291994938296588,0.8547619300560445,B
21327,SKULLS WRITING SET ,1535,2530.35,4.205479452054795,14.719178082191782,44.157534246575345,175.2141546793523,Normal Demand,0.00014260772112401868,0.8549045377771686,B
21239,PINK  POLKADOT CUP,3149,2527.67,8.627397260273973,30.195890410958906,90.58767123287672,250.95816384409574,Normal Demand,0.0001424566792947807,0.8550469944564634,B
22132,RED LOVE HEART SHAPE CUP,3050,2526.98,8.356164383561644,29.246575342465754,87.73972602739727,246.9817807045694,Normal Demand,0.00014241779165964104,0.8551894122481231,B
23333,IVORY WICKER HEART MEDIUM,2030,2524.9,5.561643835616438,19.465753424657535,58.397260273972606,201.49441679609885,Normal Demand,0.0001423005651653071,0.8553317128132883,B
22792,FLUTED ANTIQUE CANDLE HOLDER,3072,2524.1,8.416438356164383,29.45753424657534,88.37260273972602,247.8709341572747,Normal Demand,0.00014225547805210171,0.8554739682913405,B
82600,N0 SINGING METAL SIGN,1197,2523.78,3.2794520547945205,11.478082191780821,34.43424657534246,154.72556349873153,Normal Demand,0.00014223744320681958,0.8556162057345473,B
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1783,2521.85,4.884931506849315,17.097260273972605,51.29178082191781,188.83855538528144,Normal Demand,0.0001421286705462116,0.8557583344050935,B
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1324,2519.32,3.627397260273973,12.695890410958905,38.087671232876716,162.72676485446394,Normal Demand,0.00014198608255069963,0.8559003204876442,B
22179,SET 10 NIGHT OWL LIGHTS,389,2517.09,1.0657534246575342,3.73013698630137,11.19041095890411,88.20430828479978,Normal Demand,0.00014186040222263964,0.8560421808898668,B
84849D,HOT BATHS SOAP HOLDER,1534,2511.82,4.2027397260273975,14.709589041095892,44.12876712328767,175.15707236649052,Normal Demand,0.00014156339086439924,0.8561837442807312,B
84519A,TOMATO CHARLIE+LOLA COASTER SET,1146,2509.54,3.1397260273972605,10.989041095890412,32.967123287671235,151.3935269422045,Normal Demand,0.00014143489259176392,0.856325179173323,B
21486,PINK HEART DOTS HOT WATER BOTTLE,851,2504.37,2.3315068493150686,8.16027397260274,24.48082191780822,130.46072205840346,Normal Demand,0.0001411435171226742,0.8564663226904456,B
21923,RED/CREAM STRIPE FRINGE HAMMOCK,327,2499.65,0.8958904109589041,3.1356164383561644,9.406849315068493,80.87026647662292,Normal Demand,0.0001408775031547625,0.8566072001936004,B
22028,PENNY FARTHING BIRTHDAY CARD,6143,2499.4900000000002,16.83013698630137,58.90547945205479,176.71643835616436,350.5139084258997,High Demand,0.00014086848573212146,0.8567480686793325,B
22891,TEA FOR ONE POLKADOT,580,2493.7599999999998,1.5890410958904109,5.561643835616438,16.684931506849317,107.70329614269008,Normal Demand,0.00014054554928378795,0.8568886142286163,B
22650,CERAMIC PIRATE CHEST MONEY BANK,1751,2493.35,4.7972602739726025,16.790410958904108,50.37123287671233,187.13631395322503,Normal Demand,0.0001405224421382702,0.8570291366707545,B
21224,SET/4 SKULL BADGES,2000,2492.4,5.47945205479452,19.17808219178082,57.534246575342465,200.0,Normal Demand,0.00014046890119133882,0.8571696055719459,B
22664,TOY TIDY DOLLY GIRL DESIGN,1312,2491.18,3.5945205479452054,12.580821917808219,37.74246575342465,161.9876538505327,Normal Demand,0.00014040014334370062,0.8573100057152896,B
84754,S/15 SILVER GLASS BAUBLES IN BAG,2077,2486.81,5.69041095890411,19.916438356164385,59.74931506849315,203.81364036786155,Normal Demand,0.00014015385498781626,0.8574501595702774,B
22439,6 ROCKET BALLOONS ,3782,2485.9,10.361643835616439,36.26575342465754,108.79726027397263,275.0272713750402,Normal Demand,0.00014010256839654516,0.857590262138674,B
21422,PORCELAIN ROSE SMALL,3099,2484.91,8.490410958904109,29.71643835616438,89.14931506849314,248.9578277540194,Normal Demand,0.0001400467730939535,0.8577303089117679,B
22200,FRYING PAN PINK POLKADOT ,600,2483.0,1.643835616438356,5.7534246575342465,17.26027397260274,109.54451150103323,Normal Demand,0.00013993912761117567,0.8578702480393791,B
84968C,S/16 VINTAGE PISTACHIO CUTLERY,215,2482.0499999999997,0.589041095890411,2.0616438356164384,6.184931506849315,65.57438524302,Normal Demand,0.00013988558666424428,0.8580101336260433,B
21171,BATHROOM METAL SIGN ,1824,2481.6,4.997260273972603,17.49041095890411,52.471232876712335,190.99738218101317,Normal Demand,0.00013986022516306628,0.8581499938512064,B
22365,DOOR MAT RESPECTABLE HOUSE,358,2479.86,0.9808219178082191,3.432876712328767,10.2986301369863,84.61678320522472,Normal Demand,0.0001397621606918446,0.8582897560118983,B
22073,RETRO SPOT STORAGE JAR,685,2476.59,1.8767123287671232,6.568493150684931,19.705479452054796,117.04699910719626,Normal Demand,0.00013957786711661765,0.8584293338790149,B
22479,DAISY GARDEN MARKER,1847,2472.45,5.06027397260274,17.71095890410959,53.132876712328766,192.19781476385208,Normal Demand,0.0001393445413057798,0.8585686784203207,B
21465,PINK FLOWER CROCHET FOOD COVER,698,2467.61,1.9123287671232876,6.693150684931506,20.07945205479452,118.15244390193544,Normal Demand,0.00013907176427088732,0.8587077501845916,B
21821,GLITTER STAR GARLAND WITH BELLS ,666,2465.1,1.8246575342465754,6.3863013698630136,19.15890410958904,115.41230437002807,Normal Demand,0.00013893030345320546,0.8588466804880448,B
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,856,2463.6000000000004,2.345205479452055,8.208219178082192,24.624657534246577,130.843417870369,Normal Demand,0.00013884576511594542,0.8589855262531607,B
22155,STAR DECORATION RUSTIC,5865,2463.3,16.068493150684933,56.23972602739727,168.7191780821918,342.49087579087416,High Demand,0.00013882885744849339,0.8591243551106093,B
22937,BAKING MOULD CHOCOLATE CUPCAKES,955,2460.89,2.6164383561643834,9.157534246575342,27.472602739726025,138.20274961085252,Normal Demand,0.00013869303251996218,0.8592630481431293,B
21324,HANGING MEDINA LANTERN SMALL,954,2457.9,2.6136986301369864,9.147945205479452,27.443835616438356,138.13037319865606,Normal Demand,0.00013852451943435713,0.8594015726625636,B
22818,CARD CHRISTMAS VILLAGE,5898,2455.56,16.15890410958904,56.556164383561644,169.66849315068492,343.4530535604539,High Demand,0.0001383926396282314,0.8595399653021918,B
21813,GARLAND WITH STARS AND BELLS,505,2449.3500000000004,1.3835616438356164,4.842465753424658,14.527397260273972,100.4987562112089,Normal Demand,0.00013804265091197471,0.8596780079531038,B
23407,SET OF 2 TRAYS HOME SWEET HOME,250,2446.62,0.684931506849315,2.3972602739726026,7.191780821917808,70.71067811865476,Normal Demand,0.00013788879113816135,0.859815896744242,B
15044C,PURPLE PAPER PARASOL,866,2440.3,2.372602739726027,8.304109589041095,24.912328767123284,131.60547101089682,Normal Demand,0.00013753260294383892,0.8599534293471858,B
22500,SET OF 2 TINS JARDIN DE PROVENCE,566,2437.1,1.5506849315068494,5.427397260273973,16.28219178082192,106.39548862616309,Normal Demand,0.0001373522544910174,0.8600907816016767,B
23681,LUNCH BAG RED VINTAGE DOILY,1548,2434.2,4.241095890410959,14.843835616438355,44.531506849315065,175.95453958338217,Normal Demand,0.00013718881370564795,0.8602279704153823,B
22081,RIBBON REEL FLORA + FAUNA ,1468,2433.32,4.021917808219178,14.076712328767123,42.23013698630137,171.34759992483117,Normal Demand,0.00013713921788112204,0.8603651096332635,B
35001W,HAND OPEN SHAPE DECO.WHITE,840,2426.2200000000003,2.3013698630136985,8.054794520547945,24.164383561643838,129.6148139681572,Normal Demand,0.00013673906975142437,0.8605018487030149,B
22291,"SPRING DEC , HANGING CHICK CREAM",1874,2422.1,5.134246575342465,17.969863013698628,53.909589041095884,193.59752064528098,Normal Demand,0.00013650687111841668,0.8606383555741334,B
79320,FLAMINGO LIGHTS,527,2416.85,1.4438356164383561,5.053424657534246,15.160273972602738,102.66450214168479,Normal Demand,0.00013621098693800642,0.8607745665610714,B
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,1208,2407.8,3.3095890410958906,11.583561643835617,34.750684931506854,155.4348738218036,Normal Demand,0.00013570093896987065,0.8609102675000413,B
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1823,2406.0299999999997,4.994520547945205,17.480821917808218,52.442465753424656,190.9450182644208,Normal Demand,0.00013560118373190375,0.8610458686837732,B
22315,200 RED + WHITE BENDY STRAWS,1993,2404.61,5.46027397260274,19.110958904109587,57.33287671232876,199.64969321288726,Normal Demand,0.00013552115410596423,0.8611813898378792,B
22419,LIPSTICK PEN RED,5768,2404.2,15.802739726027397,55.30958904109589,165.92876712328768,339.6468754456605,High Demand,0.00013549804696044645,0.8613168878848396,B
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1845,2400.45,5.054794520547945,17.69178082191781,53.07534246575343,192.09372712298546,Normal Demand,0.00013528670111729628,0.8614521745859569,B
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1955,2400.43,5.3561643835616435,18.746575342465754,56.23972602739726,197.73719933285187,Normal Demand,0.00013528557393946615,0.8615874601598964,B
